"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",12.4633064853619,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-02,"y2",12.4438518758929,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-03,"y2",12.4264261272724,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-04,"y2",12.4110272746045,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-05,"y2",12.3976533578615,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-06,"y2",12.3863024216457,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-07,"y2",12.3769725149551,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-08,"y2",12.3696616909509,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-09,"y2",12.3643680067289,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-10,"y2",12.3610895230937,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-11,"y2",12.359824304336,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-12,"y2",12.3605704180132,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-13,"y2",12.3633259347323,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-14,"y2",12.3680889279363,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-15,"y2",12.3748574736942,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-16,"y2",12.3836296504926,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-17,"y2",12.3944035390315,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-18,"y2",12.4071772220223,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-19,"y2",12.4219487839898,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-20,"y2",12.4387163110755,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-21,"y2",12.4574778908457,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-22,"y2",12.478231612101,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-23,"y2",12.50097556469,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-24,"y2",12.5257078393249,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-25,"y2",12.5524265274006,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-26,"y2",12.5811297208167,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-27,"y2",12.6118155118021,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-28,"y2",12.6444978395579,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-29,"y2",12.6792692281844,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-30,"y2",12.716246516402,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-01-31,"y2",12.7555465498018,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-01,"y2",12.7972861734717,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-02,"y2",12.8415822318386,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-03,"y2",12.8885515685136,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-04,"y2",12.9383110261396,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-05,"y2",12.9909774462424,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-06,"y2",13.0466676690838,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-07,"y2",13.1054985335189,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-08,"y2",13.1675868768546,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-09,"y2",13.2330495347124,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-10,"y2",13.3020033408931,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-11,"y2",13.3745651272449,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-12,"y2",13.4508517235339,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-13,"y2",13.5309799573181,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-14,"y2",13.6150666538231,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-15,"y2",13.7032286358222,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-16,"y2",13.7955827235179,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-17,"y2",13.8922457344269,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-18,"y2",13.9933344832681,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-19,"y2",14.098965781853,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-20,"y2",14.2092564389792,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-21,"y2",14.3243232603264,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-22,"y2",14.444283048356,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-23,"y2",14.5692213826783,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-24,"y2",14.6990311751348,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-25,"y2",14.8335319125221,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-26,"y2",14.9725429361724,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-27,"y2",15.1158835866022,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-28,"y2",15.263373203624,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-02-29,"y2",15.4148311264556,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-03-01,"y2",15.5700766938285,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-03-02,"y2",15.7289292440931,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
2016-03-03,"y2",15.8912081153232,"KNMI14____ref_tx___19810101-20101231_v3.2","350"
