"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-3.06888444542194,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-02,"y2",-3.07728067402199,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-03,"y2",-3.08430532503815,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-04,"y2",-3.0900607089296,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-05,"y2",-3.0946491407533,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-06,"y2",-3.09817294045152,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-07,"y2",-3.10073443312902,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-08,"y2",-3.10243594931952,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-09,"y2",-3.10337982524175,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-10,"y2",-3.10366840304492,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-11,"y2",-3.10340403104364,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-12,"y2",-3.10268906394232,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-13,"y2",-3.10162586304898,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-14,"y2",-3.10031679647859,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-15,"y2",-3.09886423934582,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-16,"y2",-3.09737057394724,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-17,"y2",-3.09593818993309,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-18,"y2",-3.09466948446846,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-19,"y2",-3.09366686238395,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-20,"y2",-3.09303273631594,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-21,"y2",-3.09286952683625,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-22,"y2",-3.09327966257147,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-23,"y2",-3.0943655803117,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-24,"y2",-3.096229725109,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-25,"y2",-3.09897455036533,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-26,"y2",-3.10270251791011,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-27,"y2",-3.10751609806745,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-28,"y2",-3.11346758809834,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-29,"y2",-3.12036044147616,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-30,"y2",-3.12792112339327,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-01-31,"y2",-3.13587608486115,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-01,"y2",-3.14395178556712,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-02,"y2",-3.15187469387967,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-03,"y2",-3.15937128684371,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-04,"y2",-3.16616805016558,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-05,"y2",-3.17199147818788,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-06,"y2",-3.17656807385421,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-07,"y2",-3.17962434866381,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-08,"y2",-3.18088682261607,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-09,"y2",-3.18008202414502,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-10,"y2",-3.17693649004384,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-11,"y2",-3.17117676537932,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-12,"y2",-3.16252940339639,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-13,"y2",-3.15072096541269,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-14,"y2",-3.13547802070333,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-15,"y2",-3.11652714637561,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-16,"y2",-3.09359492723409,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-17,"y2",-3.06640795563568,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-18,"y2",-3.03469283133508,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-19,"y2",-2.99817616132036,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-20,"y2",-2.95658455963889,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-21,"y2",-2.90964464721354,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
2016-02-22,"y2",-2.85708305164921,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","270"
