"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-9.26978934994393,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-02,"y2",-9.28773387901515,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-03,"y2",-9.30308424166093,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-04,"y2",-9.31596727120659,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-05,"y2",-9.32650982110796,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-06,"y2",-9.33483876482593,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-07,"y2",-9.34108099569726,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-08,"y2",-9.34536342680182,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-09,"y2",-9.34781299082628,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-10,"y2",-9.3485566399243,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-11,"y2",-9.34772134557327,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-12,"y2",-9.34543409842764,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-13,"y2",-9.34182190816894,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-14,"y2",-9.3370118033524,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-15,"y2",-9.33113083125048,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-16,"y2",-9.32430605769307,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-17,"y2",-9.31666456690462,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-18,"y2",-9.3083334613381,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-19,"y2",-9.299439861506,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-20,"y2",-9.29011090580829,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
2016-01-21,"y2",-9.28047375035747,"KNMI14____ref_tn___19810101-20101231_v3.2","290"
