"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",13.3609995175517,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-02,"y2",13.3421452851486,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-03,"y2",13.3252801751449,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-04,"y2",13.3103932501265,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-05,"y2",13.2974735768788,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-06,"y2",13.2865102262149,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-07,"y2",13.2774922728046,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-08,"y2",13.2704087950058,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-09,"y2",13.2652488746971,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-10,"y2",13.2620015971126,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-11,"y2",13.2606560506784,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-12,"y2",13.2612013268504,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-13,"y2",13.2636265199545,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-14,"y2",13.2679207270283,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-15,"y2",13.2740730476642,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-16,"y2",13.2820725838547,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-17,"y2",13.2919084398392,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-18,"y2",13.3035697219526,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-19,"y2",13.3170455384757,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-20,"y2",13.332324999487,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-21,"y2",13.3493972167164,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-22,"y2",13.368251303401,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-23,"y2",13.3888763741421,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-24,"y2",13.4112615447638,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-25,"y2",13.4353959321741,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-26,"y2",13.4612686542264,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-27,"y2",13.4888688295845,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-28,"y2",13.5182098500196,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-29,"y2",13.5494254756879,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-30,"y2",13.5826867099295,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-01-31,"y2",13.6181645674147,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-01,"y2",13.6560300629691,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-02,"y2",13.6964542114472,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-03,"y2",13.7396080276087,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-04,"y2",13.7856625259953,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-05,"y2",13.8347887208106,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-06,"y2",13.8871576258002,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-07,"y2",13.9429402541344,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-08,"y2",14.0023076182925,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-09,"y2",14.0654307299486,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-10,"y2",14.1324805998588,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-11,"y2",14.2036282377504,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-12,"y2",14.2790446522129,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-13,"y2",14.3589008505904,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
2016-02-14,"y2",14.4433678388754,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","370"
