"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-1.46232786733591,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-02,"y2",-1.46997332073893,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-03,"y2",-1.47510327063329,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-04,"y2",-1.47788756944848,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-05,"y2",-1.47849607115998,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-06,"y2",-1.47709863130609,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-07,"y2",-1.4738651070033,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-08,"y2",-1.46896535696019,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-09,"y2",-1.46256924148993,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-10,"y2",-1.45484662252126,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-11,"y2",-1.44596736360806,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-12,"y2",-1.4361013299375,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-13,"y2",-1.42541838833666,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-14,"y2",-1.4140884072778,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-15,"y2",-1.40228125688215,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-16,"y2",-1.39016680892219,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-17,"y2",-1.37791493682264,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-18,"y2",-1.36569551565989,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-19,"y2",-1.35367842216004,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-20,"y2",-1.34203353469548,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-21,"y2",-1.33093073328015,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-22,"y2",-1.32053989956317,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-23,"y2",-1.31103091682127,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-24,"y2",-1.30257366994963,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-25,"y2",-1.2953380454514,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-26,"y2",-1.28949393142574,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-27,"y2",-1.28521121755449,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-28,"y2",-1.28260288553091,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-29,"y2",-1.28149970211481,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-30,"y2",-1.28164511556606,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-01-31,"y2",-1.28278254975646,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-01,"y2",-1.28465543005261,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-02,"y2",-1.28700718329415,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-03,"y2",-1.28958123777063,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-04,"y2",-1.29212102319693,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-05,"y2",-1.29436997068728,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-06,"y2",-1.29607151272799,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-07,"y2",-1.29696908314867,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-08,"y2",-1.29680611709218,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-09,"y2",-1.29532605098314,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-10,"y2",-1.29227232249509,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-11,"y2",-1.28738837051627,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
2016-02-12,"y2",-1.28041763511401,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","235"
