"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",14.3295610065311,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-02,"y2",14.2998228023072,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-03,"y2",14.2721217347909,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-04,"y2",14.2464909652528,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-05,"y2",14.2229636607504,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-06,"y2",14.2015729938918,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-07,"y2",14.1823521426028,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-08,"y2",14.1653342898949,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-09,"y2",14.1505526236375,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-10,"y2",14.1380403363314,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-11,"y2",14.1278306248846,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-12,"y2",14.1199566903917,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-13,"y2",14.1144517379141,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-14,"y2",14.1113489762639,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-15,"y2",14.1106816177893,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-16,"y2",14.1124828781634,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-17,"y2",14.1167859761739,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-18,"y2",14.1236241335167,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-19,"y2",14.1330305745906,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-20,"y2",14.1450385262954,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-21,"y2",14.1596812178316,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-22,"y2",14.1769918805026,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-23,"y2",14.1970037475198,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-24,"y2",14.2197500538089,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-25,"y2",14.2452640358197,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-26,"y2",14.2735789313375,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-27,"y2",14.3047279792973,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-28,"y2",14.3387462790293,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-29,"y2",14.3756781516251,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-30,"y2",14.4155707718253,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-01-31,"y2",14.4584713156453,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-01,"y2",14.504426959354,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-02,"y2",14.5534848793019,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-03,"y2",14.6056922517507,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-04,"y2",14.661096252706,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-05,"y2",14.7197440577517,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-06,"y2",14.7816828418866,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-07,"y2",14.8469597793639,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-08,"y2",14.9156220435323,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-09,"y2",14.9877168066798,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-10,"y2",15.0632912398795,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-11,"y2",15.1423925128375,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-12,"y2",15.2250677937439,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-13,"y2",15.3113642491248,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-14,"y2",15.4013290436976,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-15,"y2",15.4950093402283,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-16,"y2",15.59245229939,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-17,"y2",15.6937050796258,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-18,"y2",15.7988148370115,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-19,"y2",15.9078287251226,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-20,"y2",16.0207938949019,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-21,"y2",16.1377574945305,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-22,"y2",16.2587666693007,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-23,"y2",16.3838500284527,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-24,"y2",16.5129218056885,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-25,"y2",16.6458526461235,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-26,"y2",16.7825131077784,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-27,"y2",16.9227737475171,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-28,"y2",17.0665051211797,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-02-29,"y2",17.2135777837156,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-01,"y2",17.3638622893132,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-02,"y2",17.5172291915291,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-03,"y2",17.6735490434149,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-04,"y2",17.8326923976424,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-05,"y2",17.9945298066273,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-06,"y2",18.158931822651,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-07,"y2",18.3257689979804,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-08,"y2",18.4949118849865,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-09,"y2",18.6662310362609,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-10,"y2",18.8395970047306,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-11,"y2",19.0148803437715,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-12,"y2",19.1919516073193,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-13,"y2",19.3706813499799,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-14,"y2",19.5509401271367,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-15,"y2",19.7325984950574,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-16,"y2",19.9155270109986,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-17,"y2",20.0995962333082,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-18,"y2",20.284676721527,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-19,"y2",20.4706390364879,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-20,"y2",20.6573543235155,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-21,"y2",20.8446982422147,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-22,"y2",21.032548558807,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-23,"y2",21.2207830530153,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-24,"y2",21.409279506326,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-25,"y2",21.5979157020786,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-26,"y2",21.7865694255531,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-27,"y2",21.9751184640554,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-28,"y2",22.1634406070019,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-29,"y2",22.3514136460014,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-30,"y2",22.5389153749359,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-03-31,"y2",22.7258235900398,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-01,"y2",22.9120160899769,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-02,"y2",23.0973706759156,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-03,"y2",23.2817651516035,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-04,"y2",23.4650773234389,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-05,"y2",23.6471850005414,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-06,"y2",23.8279659948207,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-07,"y2",24.0072981210434,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-08,"y2",24.1850591968985,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-09,"y2",24.3611270430607,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-10,"y2",24.5353794832527,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-11,"y2",24.707694344305,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-12,"y2",24.8779494562143,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-13,"y2",25.0460226522007,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-14,"y2",25.2117917687622,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-15,"y2",25.375146597548,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-16,"y2",25.5360943472165,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-17,"y2",25.6947088690276,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-18,"y2",25.8510647774861,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-19,"y2",26.0052366853436,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
2016-04-20,"y2",26.1572992035229,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","350"
