"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",11.5042630907291,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-02,"y2",11.4753944939516,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-03,"y2",11.4491891304441,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-04,"y2",11.4255410340498,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-05,"y2",11.4043442437612,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-06,"y2",11.3854928048126,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-07,"y2",11.3688807697397,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-08,"y2",11.3544021994051,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-09,"y2",11.34195116399,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-10,"y2",11.3314217439524,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-11,"y2",11.3227080309521,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-12,"y2",11.315704128741,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-13,"y2",11.3103041540204,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-14,"y2",11.3064022372648,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-15,"y2",11.3038925235113,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-16,"y2",11.3026691731161,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-17,"y2",11.3026263624772,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-18,"y2",11.3036582847237,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-19,"y2",11.3056591503713,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-20,"y2",11.3085231879454,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
2016-01-21,"y2",11.3121446445698,"KNMI14_GL_2050_tx___19810101-20101231_v3.2","270"
