"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-4.15432156438457,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-02,"y2",-4.15962213982493,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-03,"y2",-4.16062932767546,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-04,"y2",-4.15760167946808,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-05,"y2",-4.1507977576392,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-06,"y2",-4.14047613526412,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-07,"y2",-4.1268953957929,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-08,"y2",-4.11031413278777,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-09,"y2",-4.09099094966209,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-10,"y2",-4.06918445942094,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-11,"y2",-4.04515328440333,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-12,"y2",-4.01915605602595,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-13,"y2",-3.99145141452881,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-14,"y2",-3.96229800872242,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-15,"y2",-3.93195449573678,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-16,"y2",-3.90067954077216,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-17,"y2",-3.86873181685165,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-18,"y2",-3.83637000457555,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-19,"y2",-3.80385279187758,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-20,"y2",-3.77143887378305,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-21,"y2",-3.73938695216884,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
2016-01-22,"y2",-3.70795573552538,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","235"
