"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",11.3062522874333,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-02,"y2",11.2638206935637,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-03,"y2",11.2234475584998,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-04,"y2",11.1850923312414,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-05,"y2",11.1487144578439,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-06,"y2",11.11427338152,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-07,"y2",11.0817285427406,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-08,"y2",11.0510393793356,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-09,"y2",11.0221653265938,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-10,"y2",10.9950658173631,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-11,"y2",10.9697002821493,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-12,"y2",10.9460281492153,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-13,"y2",10.9240088446791,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-14,"y2",10.9036017926124,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-15,"y2",10.8847664151375,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-16,"y2",10.867462132525,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-17,"y2",10.8516483632903,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-18,"y2",10.8372845242899,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-19,"y2",10.8243300308173,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-20,"y2",10.8127442966989,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-21,"y2",10.8024867343886,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-22,"y2",10.7935167550631,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
2016-01-23,"y2",10.7857937687159,"KNMI14____ref_tx___19810101-20101231_v3.2","310"
