"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",11.6810829004466,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-02,"y2",11.6573367705176,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-03,"y2",11.6350762674291,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-04,"y2",11.6143149504054,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-05,"y2",11.5950663854195,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-06,"y2",11.5773441450926,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-07,"y2",11.5611618085927,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-08,"y2",11.5465329615295,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-09,"y2",11.5334711958495,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-10,"y2",11.5219901097271,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-11,"y2",11.5121033074552,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-12,"y2",11.5038243993327,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-13,"y2",11.4971670015514,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-14,"y2",11.4921447360792,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-15,"y2",11.4887712305429,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-16,"y2",11.4870601181082,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-17,"y2",11.4870250373579,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-18,"y2",11.488679632168,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-19,"y2",11.4920375515825,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-20,"y2",11.497112449685,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-21,"y2",11.5039179854698,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-22,"y2",11.5124678227096,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-23,"y2",11.5227756298226,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-24,"y2",11.5348550797364,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-25,"y2",11.5487198497509,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-26,"y2",11.5643836213986,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-27,"y2",11.5818600803032,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-28,"y2",11.6011872583091,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-29,"y2",11.622523905248,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-30,"y2",11.6460661245397,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-01-31,"y2",11.672010034189,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-01,"y2",11.7005517555554,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-02,"y2",11.7318874131995,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-03,"y2",11.7662131347275,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-04,"y2",11.8037250506345,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-05,"y2",11.8446192941445,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-06,"y2",11.88909200105,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-07,"y2",11.937339309548,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-08,"y2",11.9895573600754,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-09,"y2",12.0459422951413,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-10,"y2",12.106690259158,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-11,"y2",12.1719973982697,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-12,"y2",12.2420598601796,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-13,"y2",12.3170737939739,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-14,"y2",12.3972353499454,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-15,"y2",12.4827406794134,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-16,"y2",12.573785934543,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-17,"y2",12.6705672681615,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-18,"y2",12.7732808335731,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-19,"y2",12.8821227843712,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-20,"y2",12.9972892742494,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-21,"y2",13.1189764568096,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-22,"y2",13.2473804853685,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-23,"y2",13.3826464569398,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-24,"y2",13.5246043864386,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-25,"y2",13.6729642096163,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-26,"y2",13.8274356221124,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-27,"y2",13.9877283159137,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-28,"y2",14.1535519794465,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-02-29,"y2",14.3246162976693,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-01,"y2",14.5006309521672,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-02,"y2",14.6813056212478,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-03,"y2",14.8663499800379,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-04,"y2",15.0554737005817,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-05,"y2",15.2483864519411,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-06,"y2",15.4447979002957,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-07,"y2",15.644417709046,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-08,"y2",15.8469555389162,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-09,"y2",16.0521210480597,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-10,"y2",16.2596238921652,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-11,"y2",16.4691737245642,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-12,"y2",16.6804801963402,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-13,"y2",16.8932529564386,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-14,"y2",17.1072016517788,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-15,"y2",17.3220359273668,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-16,"y2",17.5374654264098,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-17,"y2",17.7531997904317,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-18,"y2",17.9689486593905,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-19,"y2",18.1844216717962,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-20,"y2",18.3993415273552,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-21,"y2",18.613532019279,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-22,"y2",18.8268640962902,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-23,"y2",19.0392089711312,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-24,"y2",19.2504378557091,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-25,"y2",19.4604219612231,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
2016-03-26,"y2",19.6690324982918,"KNMI14____ref_tx___19810101-20101231_v3.2","275"
