"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-7.89229797105002,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-02,"y2",-7.91194886498232,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-03,"y2",-7.92955109948457,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-04,"y2",-7.94523124348148,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-05,"y2",-7.9591158772501,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-06,"y2",-7.9713315929797,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-07,"y2",-7.98200499531334,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-08,"y2",-7.99126270187135,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-09,"y2",-7.9992313437563,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-10,"y2",-8.00603756603982,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-11,"y2",-8.01180802823096,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-12,"y2",-8.01666940472619,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-13,"y2",-8.02074838524113,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-14,"y2",-8.02417167522371,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-15,"y2",-8.02706599624911,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-16,"y2",-8.02955808639611,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-17,"y2",-8.03177470060524,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-18,"y2",-8.0338426110184,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-19,"y2",-8.03588860730011,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-20,"y2",-8.03803949694049,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-21,"y2",-8.04042210553977,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-22,"y2",-8.04316327707455,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
2016-01-23,"y2",-8.04638987414572,"KNMI14____ref_tn___19810101-20101231_v3.2","270"
