"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",12.5511809737103,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-02,"y2",12.4990204197651,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-03,"y2",12.4491284422633,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-04,"y2",12.4015088022957,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-05,"y2",12.3561652516906,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-06,"y2",12.3131015346229,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-07,"y2",12.2723213891887,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-08,"y2",12.2338285489442,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-09,"y2",12.1976267444085,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-10,"y2",12.1637197045311,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-11,"y2",12.1321111581232,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-12,"y2",12.1028048352527,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-13,"y2",12.0758044686031,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-14,"y2",12.0511137947955,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-15,"y2",12.0287365556753,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-16,"y2",12.0086764995608,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-17,"y2",11.9909373824563,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-18,"y2",11.9755229692279,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-19,"y2",11.9624370347426,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-20,"y2",11.9516833649706,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-21,"y2",11.9432657580508,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-22,"y2",11.9371880253196,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-23,"y2",11.933453992302,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-24,"y2",11.932067499667,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-25,"y2",11.9330324041449,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-26,"y2",11.9363525794088,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-27,"y2",11.9420319169184,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-28,"y2",11.9500909297707,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-29,"y2",11.9606324855007,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-30,"y2",11.9737849468709,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-01-31,"y2",11.9896767049967,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-01,"y2",12.0084361724496,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-02,"y2",12.0301917838817,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-03,"y2",12.0550719966129,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-04,"y2",12.0832052911825,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-05,"y2",12.1147201718641,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-06,"y2",12.1497451671446,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-07,"y2",12.1884088301668,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-08,"y2",12.2308397391364,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-09,"y2",12.2771664976935,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-10,"y2",12.3275177352472,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-11,"y2",12.3820221072761,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-12,"y2",12.440808295592,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-13,"y2",12.5040050085698,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-14,"y2",12.5717409813405,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-15,"y2",12.6441449759506,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-16,"y2",12.7213457814859,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-17,"y2",12.8034722141608,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-18,"y2",12.8906531173726,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-19,"y2",12.9830173617224,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-20,"y2",13.080693845,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-21,"y2",13.1838114921367,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-22,"y2",13.2924992551224,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-23,"y2",13.4068481617803,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-24,"y2",13.5267150512568,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-25,"y2",13.6518675077863,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-26,"y2",13.7820729362479,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-27,"y2",13.9170987373999,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-28,"y2",14.0567123074362,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-02-29,"y2",14.2006810375592,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-01,"y2",14.3487723135692,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-02,"y2",14.5007535154721,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-03,"y2",14.6563920171022,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-04,"y2",14.815455185763,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-05,"y2",14.9777103818846,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-06,"y2",15.1429249586974,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-07,"y2",15.3108662619224,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-08,"y2",15.4813016294788,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-09,"y2",15.6539983912075,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-10,"y2",15.8287238686114,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-11,"y2",16.0052453746116,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-12,"y2",16.1833302133208,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-13,"y2",16.3627456798324,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-14,"y2",16.5432590600259,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-15,"y2",16.7246376303888,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-16,"y2",16.9066486578542,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-17,"y2",17.0890593996544,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-18,"y2",17.2716371031914,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-19,"y2",17.454149005922,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-20,"y2",17.6363762731746,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-21,"y2",17.8182079297699,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-22,"y2",17.9995833071515,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-23,"y2",18.1804420092559,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-24,"y2",18.3607236297401,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-25,"y2",18.5403677519607,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-26,"y2",18.7193139489696,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-27,"y2",18.8975017835247,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
2016-03-28,"y2",19.0748708081158,"KNMI14_WH_2050_tx___19810101-20101231_v3.2","235"
