"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-1.97599416726625,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-02,"y2",-1.9868159632991,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-03,"y2",-1.99650666135324,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-04,"y2",-2.00513097902523,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-05,"y2",-2.01275363452416,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-06,"y2",-2.01943934684821,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-07,"y2",-2.02525283595659,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-08,"y2",-2.03025882293679,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-09,"y2",-2.03452203016714,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-10,"y2",-2.03810718147468,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-11,"y2",-2.04107900228833,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-12,"y2",-2.04350221978735,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-13,"y2",-2.04544156304517,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-14,"y2",-2.04696176316835,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-15,"y2",-2.04812755343099,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-16,"y2",-2.04900366940432,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-17,"y2",-2.04965484908162,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-18,"y2",-2.05014583299841,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-19,"y2",-2.05054136434789,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-20,"y2",-2.05090618909165,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-21,"y2",-2.05130505606577,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-22,"y2",-2.05180271708198,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-23,"y2",-2.05246392702434,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-24,"y2",-2.05335344394099,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-25,"y2",-2.05453602913131,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-26,"y2",-2.05607644722828,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-27,"y2",-2.05803946627619,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-28,"y2",-2.06045610541563,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-29,"y2",-2.06319000806488,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-30,"y2",-2.06605303277409,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-01-31,"y2",-2.06885702640527,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-01,"y2",-2.07141383954943,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-02,"y2",-2.07353532657592,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-03,"y2",-2.07503334567724,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-04,"y2",-2.07571975890899,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-05,"y2",-2.07540643222529,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-06,"y2",-2.07390523550937,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-07,"y2",-2.07102804259964,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-08,"y2",-2.06658673131094,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-09,"y2",-2.06039318345126,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-10,"y2",-2.05225928483367,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-11,"y2",-2.04199692528373,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
2016-02-12,"y2",-2.02941799864214,"KNMI14_WH_2050_tn___19810101-20101231_v3.2","240"
