"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-8.92499756873339,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-02,"y2",-8.93475347267771,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-03,"y2",-8.93942517878016,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-04,"y2",-8.93929466760681,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-05,"y2",-8.93464393601214,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-06,"y2",-8.92575499672095,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-07,"y2",-8.9129098779129,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-08,"y2",-8.89639062281005,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-09,"y2",-8.87647928926718,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-10,"y2",-8.85345794936515,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-11,"y2",-8.8276086890071,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-12,"y2",-8.79921360751782,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-13,"y2",-8.76855481724608,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-14,"y2",-8.7359144431702,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-15,"y2",-8.70157462250664,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-16,"y2",-8.66581750432188,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-17,"y2",-8.62892524914751,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-18,"y2",-8.59118002859866,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-19,"y2",-8.55286402499562,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-20,"y2",-8.51425943098897,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-21,"y2",-8.47564844918801,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-22,"y2",-8.43731329179263,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-23,"y2",-8.3995361802287,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-24,"y2",-8.36259934478693,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-25,"y2",-8.3267850242652,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-26,"y2",-8.29237546561463,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-27,"y2",-8.25965292358904,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
2016-01-28,"y2",-8.22882751401406,"KNMI14____ref_tn___19810101-20101231_v3.2","375"
