"displayDate","returnPeriod","value","baseName","station"
2016-01-01,"y2",-7.00130095075711,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-02,"y2",-7.00406201365421,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-03,"y2",-7.0026709847211,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-04,"y2",-6.99736203957312,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-05,"y2",-6.98836938560117,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-06,"y2",-6.97592726078904,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-07,"y2",-6.9602699325418,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-08,"y2",-6.94163169652596,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-09,"y2",-6.92024687552101,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-10,"y2",-6.89634981828326,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-11,"y2",-6.87017489842157,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-12,"y2",-6.84195651328564,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-13,"y2",-6.81192908286688,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-14,"y2",-6.78032704871204,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-15,"y2",-6.74738487284993,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-16,"y2",-6.71333703673123,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-17,"y2",-6.67841804018182,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-18,"y2",-6.64286240036953,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-19,"y2",-6.60690465078474,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-20,"y2",-6.57077934023478,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-21,"y2",-6.53472103185249,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-22,"y2",-6.49896430211891,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-23,"y2",-6.46374373990033,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-24,"y2",-6.42929394549988,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-25,"y2",-6.39584952972372,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-26,"y2",-6.363645112962,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-27,"y2",-6.33291532428468,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-28,"y2",-6.30383351266247,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-29,"y2",-6.27626910518853,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-30,"y2",-6.24999749701794,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-01-31,"y2",-6.22479406062378,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-01,"y2",-6.20043417286522,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-02,"y2",-6.17669321417486,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-03,"y2",-6.15334656776171,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-04,"y2",-6.13016961882971,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-05,"y2",-6.10693775381213,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-06,"y2",-6.08342635962165,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-07,"y2",-6.05941082291632,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-08,"y2",-6.03466652938149,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-09,"y2",-6.00896886302764,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-10,"y2",-5.98209320550423,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-11,"y2",-5.95381493542967,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-12,"y2",-5.9239094277373,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-13,"y2",-5.89215205303757,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-14,"y2",-5.85831817699633,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-15,"y2",-5.82218315972936,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-16,"y2",-5.78352235521303,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-17,"y2",-5.74211111071123,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-18,"y2",-5.69772476621857,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-19,"y2",-5.65013865391973,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-20,"y2",-5.59912809766514,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-21,"y2",-5.54446841246288,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-22,"y2",-5.48593490398684,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-23,"y2",-5.42336000991037,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-24,"y2",-5.35692879569921,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-25,"y2",-5.28696070192046,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-26,"y2",-5.21377541870612,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-27,"y2",-5.13769262065916,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-28,"y2",-5.05903196632854,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-02-29,"y2",-4.97811309770727,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-03-01,"y2",-4.8952556397535,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
2016-03-02,"y2",-4.81077919993455,"KNMI14_GL_2050_tn___19810101-20101231_v3.2","275"
